lot_name,lot_date,wafer_id,die_id,vdd_core,junction_temp,leakage_current,ring_oscillator_speed,thermal_resistance,ir_drop_estimate,silicon_lot_id,fmax_predicted,pass_fail,bin
LOT-2401,2024-06-03,W06,D003,0.871,111.6,33.0,1027.7,26.61,31.58,1,1302.5639931019286,PASS,BIN3-Below
LOT-2401,2024-06-03,W06,D004,0.84,99.1,42.66,972.6,20.03,60.0,1,1234.6334832529487,FAIL,BIN4-Low
LOT-2401,2024-06-03,W06,D005,0.923,100.4,19.01,942.0,33.16,20.22,1,1353.2810497011465,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W06,D006,0.813,95.6,28.32,935.6,18.66,38.76,1,1191.266048864215,FAIL,BIN4-Low
LOT-2401,2024-06-03,W06,D007,0.917,79.8,21.1,1211.6,15.44,47.89,1,1571.143651732153,PASS,BIN1-Target
LOT-2401,2024-06-03,W06,D008,1.069,75.9,38.57,911.1,20.51,60.0,1,1663.0106441193293,PASS,BIN0-Premium
LOT-2401,2024-06-03,W07,D001,0.977,102.4,5.0,845.7,20.92,43.79,1,1374.2730056030575,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W07,D002,0.802,96.4,31.07,1231.2,22.33,26.56,1,1356.007987220353,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W07,D003,0.874,73.8,19.23,907.7,25.37,60.0,1,1276.2064714987073,PASS,BIN3-Below
LOT-2401,2024-06-03,W07,D004,0.934,114.6,14.9,1169.0,25.49,46.65,1,1452.599955336299,PASS,BIN1-Target
LOT-2401,2024-06-03,W07,D005,0.93,68.7,18.0,1097.8,21.54,44.79,1,1536.5435712975525,PASS,BIN1-Target
LOT-2401,2024-06-03,W07,D006,0.86,82.2,38.18,1080.6,25.44,37.9,1,1388.3731426368047,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W07,D007,0.795,35.9,48.69,1219.0,28.01,46.59,1,1461.4136740251788,PASS,BIN1-Target
LOT-2401,2024-06-03,W07,D008,0.885,31.3,25.44,1208.0,22.1,30.08,1,1643.860625418686,PASS,BIN0-Premium
LOT-2401,2024-06-03,W08,D001,0.877,76.6,19.91,1022.0,26.17,53.6,1,1350.712452034704,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W08,D002,0.994,74.3,28.14,1128.2,21.84,8.39,1,1721.4483897056475,PASS,BIN0-Premium
LOT-2401,2024-06-03,W08,D003,1.015,63.8,33.16,1037.8,24.74,29.97,1,1696.644175030936,PASS,BIN0-Premium
LOT-2401,2024-06-03,W08,D004,0.914,48.5,33.3,968.5,22.61,43.85,1,1497.4200783593315,PASS,BIN1-Target
LOT-2401,2024-06-03,W08,D005,0.904,101.3,26.07,1308.4,21.24,27.91,1,1569.3240981975537,PASS,BIN1-Target
LOT-2401,2024-06-03,W08,D006,0.882,92.8,21.26,1144.8,22.51,37.8,1,1428.8639463651764,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W08,D007,0.871,113.4,13.77,920.6,29.24,34.51,1,1198.6817611126767,FAIL,BIN4-Low
LOT-2401,2024-06-03,W08,D008,0.946,111.7,42.79,959.5,24.34,14.0,1,1441.7722912607765,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W09,D001,0.867,60.8,18.93,1038.4,25.37,5.0,1,1455.582129555972,PASS,BIN1-Target
LOT-2401,2024-06-03,W09,D002,0.977,71.1,27.92,1104.4,35.0,60.0,1,1566.9751093504333,PASS,BIN1-Target
LOT-2401,2024-06-03,W09,D003,0.868,98.0,35.75,1048.7,19.74,30.64,1,1369.6582735115219,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W09,D004,0.936,82.2,67.44,953.4,24.23,36.12,1,1490.8782197402197,PASS,BIN1-Target
LOT-2401,2024-06-03,W09,D005,0.976,82.4,39.73,958.1,26.28,31.49,1,1532.8734861434607,PASS,BIN1-Target
LOT-2401,2024-06-03,W09,D006,0.936,118.2,43.79,974.6,21.42,34.45,1,1396.2661530630853,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W09,D007,0.935,91.2,16.95,1205.7,24.49,25.34,1,1572.164133112298,PASS,BIN1-Target
LOT-2401,2024-06-03,W09,D008,0.8,57.6,5.0,1186.3,24.67,39.8,1,1364.8120109469542,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W10,D001,0.741,70.6,25.79,1001.2,23.67,32.61,1,1153.7882591093512,FAIL,BIN4-Low
LOT-2401,2024-06-03,W10,D002,0.765,76.7,42.62,1020.0,12.45,33.36,1,1246.650622488574,FAIL,BIN4-Low
LOT-2401,2024-06-03,W10,D003,0.849,81.3,64.41,858.7,13.97,44.14,1,1295.6972505047486,PASS,BIN3-Below
LOT-2401,2024-06-03,W10,D004,0.786,91.9,30.42,967.5,15.31,29.66,1,1197.227215264034,FAIL,BIN4-Low
LOT-2401,2024-06-03,W10,D005,0.88,80.9,53.21,942.8,28.07,45.79,1,1343.5266769183604,PASS,BIN3-Below
LOT-2401,2024-06-03,W10,D006,0.869,60.8,40.73,800.0,25.44,17.31,1,1324.327167421602,PASS,BIN3-Below
LOT-2401,2024-06-03,W10,D007,0.872,74.0,20.61,986.3,22.35,50.2,1,1344.5669534766103,PASS,BIN3-Below
LOT-2401,2024-06-03,W10,D008,0.767,106.9,43.75,820.0,26.55,29.04,1,1019.3874025528938,FAIL,BIN5-Reject
LOT-2401,2024-06-03,W11,D001,0.908,84.9,36.74,849.3,19.88,26.18,1,1362.9878872085833,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W11,D002,0.929,90.0,26.6,1152.0,24.58,40.19,1,1521.4390066156134,PASS,BIN1-Target
LOT-2401,2024-06-03,W11,D003,0.856,107.7,46.12,1108.8,15.95,41.14,1,1368.0479224693104,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W11,D004,0.951,86.5,15.19,968.2,34.71,20.73,1,1444.1959285578369,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W11,D005,0.841,81.1,52.75,1037.1,25.67,42.85,1,1340.1756885285467,PASS,BIN3-Below
LOT-2401,2024-06-03,W11,D006,0.785,59.3,21.99,1006.3,19.58,32.31,1,1273.1067716540051,PASS,BIN3-Below
LOT-2401,2024-06-03,W11,D007,1.021,79.2,50.28,1058.8,24.88,34.76,1,1694.2958332870007,PASS,BIN0-Premium
LOT-2401,2024-06-03,W11,D008,0.97,65.5,28.53,850.3,27.4,23.79,1,1494.645493282799,PASS,BIN1-Target
LOT-2401,2024-06-03,W12,D001,0.938,86.2,29.95,960.7,21.38,28.6,1,1464.0720696192852,PASS,BIN1-Target
LOT-2401,2024-06-03,W12,D002,0.945,90.6,27.27,1155.4,29.19,5.0,1,1589.7116021340541,PASS,BIN1-Target
LOT-2401,2024-06-03,W12,D003,0.852,110.0,40.34,1003.5,27.47,46.41,1,1241.8899134881387,FAIL,BIN4-Low
LOT-2401,2024-06-03,W12,D004,0.958,65.2,22.48,1123.3,24.92,39.37,1,1614.0443398928533,PASS,BIN0-Premium
LOT-2401,2024-06-03,W12,D005,0.775,101.8,30.3,962.4,21.84,25.92,1,1134.773787350054,FAIL,BIN4-Low
LOT-2401,2024-06-03,W12,D006,0.984,67.6,37.32,972.2,19.49,32.03,1,1610.10594226775,PASS,BIN0-Premium
LOT-2401,2024-06-03,W12,D007,0.955,64.3,5.0,1095.2,18.12,36.16,1,1599.0154921876247,PASS,BIN1-Target
LOT-2401,2024-06-03,W12,D008,0.986,95.0,38.76,800.0,22.73,41.37,1,1420.0567355566525,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W13,D001,0.912,63.3,49.46,937.0,22.12,21.03,1,1492.6200553998153,PASS,BIN1-Target
LOT-2401,2024-06-03,W13,D002,0.929,90.3,26.54,983.1,23.17,60.0,1,1394.667372568152,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W13,D003,0.764,73.4,41.95,1072.0,22.21,36.45,1,1248.6429446442812,FAIL,BIN4-Low
LOT-2401,2024-06-03,W13,D004,0.875,60.0,23.14,1206.4,28.17,29.2,1,1532.7591764062731,PASS,BIN1-Target
LOT-2401,2024-06-03,W13,D005,0.905,82.5,42.28,929.2,29.86,27.12,1,1385.7005276907303,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W13,D006,0.94,87.7,13.47,1116.0,29.88,60.0,1,1464.0894603623965,PASS,BIN1-Target
LOT-2401,2024-06-03,W13,D007,0.94,73.4,28.37,1202.3,33.52,40.63,1,1586.7853336913906,PASS,BIN1-Target
LOT-2401,2024-06-03,W13,D008,0.911,93.7,39.77,1043.0,20.6,27.11,1,1462.028698902725,PASS,BIN1-Target
LOT-2401,2024-06-03,W14,D001,0.955,78.7,42.51,855.7,23.04,34.97,1,1451.2413292405804,PASS,BIN1-Target
LOT-2401,2024-06-03,W14,D002,0.923,59.8,48.51,956.7,14.1,20.92,1,1556.7994913505981,PASS,BIN1-Target
LOT-2401,2024-06-03,W14,D003,0.88,85.7,5.0,1035.9,28.97,46.75,1,1325.3715295761067,PASS,BIN3-Below
LOT-2401,2024-06-03,W14,D004,0.893,98.5,29.22,1093.2,22.82,34.74,1,1416.7083949078155,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W14,D005,1.03,87.6,44.21,1022.5,19.07,30.62,1,1684.6622947676692,PASS,BIN0-Premium
LOT-2401,2024-06-03,W14,D006,0.923,60.4,44.85,815.3,33.76,33.35,1,1387.3207923975497,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W14,D007,1.028,113.9,58.04,1047.4,27.0,21.93,1,1634.9476382363775,PASS,BIN0-Premium
LOT-2401,2024-06-03,W14,D008,0.917,74.0,5.0,945.7,30.63,20.32,1,1401.7658594262418,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W15,D001,0.905,81.2,8.56,1100.1,27.29,60.0,1,1409.8497462089956,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W15,D002,0.891,72.7,40.09,1063.9,21.21,45.12,1,1462.7671014751822,PASS,BIN1-Target
LOT-2401,2024-06-03,W15,D003,0.917,89.9,49.49,953.8,28.83,26.63,1,1416.0155092773427,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W15,D004,0.931,83.5,28.55,800.0,22.81,21.96,1,1366.0246342039447,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W15,D005,0.895,79.7,38.25,829.8,22.76,44.72,1,1306.2655503282656,PASS,BIN3-Below
LOT-2401,2024-06-03,W15,D006,0.846,88.1,57.46,1069.5,26.7,30.24,1,1372.1870508342172,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W15,D007,0.816,69.2,39.25,1303.0,17.56,23.45,1,1521.421887084215,PASS,BIN1-Target
LOT-2401,2024-06-03,W15,D008,0.888,57.5,29.43,1095.5,24.65,29.55,1,1514.1151333425648,PASS,BIN1-Target
LOT-2401,2024-06-03,W16,D001,0.95,55.2,31.01,981.7,18.97,26.93,1,1587.142616581976,PASS,BIN1-Target
LOT-2401,2024-06-03,W16,D002,0.867,34.0,9.01,1072.4,27.53,32.66,1,1483.431799935812,PASS,BIN1-Target
LOT-2401,2024-06-03,W16,D003,0.832,64.5,44.19,965.9,29.16,29.7,1,1321.5695298366902,PASS,BIN3-Below
LOT-2401,2024-06-03,W16,D004,0.901,50.7,35.92,1202.3,21.27,38.12,1,1623.8364082953235,PASS,BIN0-Premium
LOT-2401,2024-06-03,W16,D005,0.852,76.0,36.73,1149.5,22.03,12.84,1,1476.6574736195778,PASS,BIN1-Target
LOT-2401,2024-06-03,W16,D006,0.911,67.5,17.65,1145.6,22.22,37.09,1,1542.7282589717186,PASS,BIN1-Target
LOT-2401,2024-06-03,W16,D007,0.905,80.1,40.68,971.5,25.7,45.98,1,1399.878529647908,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W16,D008,0.952,85.8,5.0,972.1,23.3,31.83,1,1456.6563607808928,PASS,BIN1-Target
LOT-2401,2024-06-03,W17,D001,0.905,125.0,23.8,1010.7,28.25,15.94,1,1327.4054111642845,PASS,BIN3-Below
LOT-2401,2024-06-03,W17,D002,0.849,53.1,31.28,933.7,22.05,19.09,1,1383.9104273846456,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W17,D003,0.913,105.7,28.09,986.1,23.55,32.26,1,1370.8927911116284,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W17,D004,0.957,107.5,14.38,1082.3,34.41,42.59,1,1438.0065943581146,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W17,D005,0.828,102.1,19.89,963.7,22.15,23.91,1,1220.0695907970053,FAIL,BIN4-Low
LOT-2401,2024-06-03,W17,D006,0.909,81.1,39.4,1086.3,25.1,38.07,1,1485.2268534530758,PASS,BIN1-Target
LOT-2401,2024-06-03,W17,D007,0.954,82.7,11.2,893.9,20.2,32.13,1,1437.8589693807232,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W17,D008,0.913,28.1,28.84,1100.6,27.82,30.76,1,1623.6690686934755,PASS,BIN0-Premium
LOT-2401,2024-06-03,W18,D001,0.929,98.2,42.62,1044.3,25.5,39.77,1,1453.473157682023,PASS,BIN1-Target
LOT-2401,2024-06-03,W18,D002,0.866,51.5,14.05,1091.0,27.26,18.38,1,1476.9498299992053,PASS,BIN1-Target
LOT-2401,2024-06-03,W18,D003,0.966,83.4,28.29,983.9,23.56,23.52,1,1534.3194977975252,PASS,BIN1-Target
LOT-2401,2024-06-03,W18,D004,0.989,46.7,29.72,940.6,27.34,11.16,1,1650.3495995867174,PASS,BIN0-Premium
LOT-2401,2024-06-03,W18,D005,0.852,64.5,50.19,1134.5,26.83,23.89,1,1481.334594992981,PASS,BIN1-Target
LOT-2401,2024-06-03,W18,D006,0.986,64.3,33.86,1110.7,22.79,29.84,1,1693.6297803376588,PASS,BIN0-Premium
LOT-2401,2024-06-03,W18,D007,0.905,29.0,46.58,994.8,20.85,57.09,1,1547.346340108557,PASS,BIN1-Target
LOT-2401,2024-06-03,W18,D008,0.93,90.2,43.71,1217.5,17.93,60.0,1,1573.3576760264405,PASS,BIN1-Target
LOT-2401,2024-06-03,W19,D001,0.829,85.4,53.37,957.7,24.41,27.15,1,1288.2907990485135,PASS,BIN3-Below
LOT-2401,2024-06-03,W19,D002,0.754,67.9,16.87,949.1,29.63,32.56,1,1123.9383687438335,FAIL,BIN4-Low
LOT-2401,2024-06-03,W19,D003,0.959,96.1,20.58,978.5,19.52,48.73,1,1452.4416616880853,PASS,BIN1-Target
LOT-2401,2024-06-03,W19,D004,0.808,54.9,35.55,994.9,31.98,22.94,1,1310.6588340328992,PASS,BIN3-Below
LOT-2401,2024-06-03,W19,D005,0.899,82.8,12.59,1031.8,24.71,32.34,1,1408.1076898364363,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W19,D006,0.872,119.0,27.79,959.2,24.93,44.65,1,1224.4659242843322,FAIL,BIN4-Low
LOT-2401,2024-06-03,W19,D007,0.844,58.9,41.9,1030.9,31.44,54.84,1,1348.9416347783824,PASS,BIN3-Below
LOT-2401,2024-06-03,W19,D008,0.879,72.6,29.53,1062.8,27.57,34.79,1,1423.8206407730434,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W20,D001,0.923,45.9,12.71,1232.5,25.8,23.32,1,1673.927325539662,PASS,BIN0-Premium
LOT-2401,2024-06-03,W20,D002,1.035,110.2,9.53,1034.6,25.55,31.05,1,1582.2585972358827,PASS,BIN1-Target
LOT-2401,2024-06-03,W20,D003,0.849,97.7,27.43,1022.8,32.66,34.59,1,1264.9651662631798,PASS,BIN3-Below
LOT-2401,2024-06-03,W20,D004,0.841,81.6,40.41,1207.2,26.08,16.0,1,1464.4159601675806,PASS,BIN1-Target
LOT-2401,2024-06-03,W20,D005,0.841,72.3,19.5,1117.2,19.64,47.22,1,1382.5134377305687,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W20,D006,0.978,82.9,8.57,1138.8,26.12,31.36,1,1606.648148846192,PASS,BIN0-Premium
LOT-2401,2024-06-03,W20,D007,0.88,77.3,20.23,997.4,27.7,28.6,1,1372.4970265210693,PASS,BIN2-Guardband
LOT-2401,2024-06-03,W20,D008,0.983,58.6,51.72,1133.8,25.09,28.6,1,1732.3427540459095,PASS,BIN0-Premium
LOT-2402,2024-06-05,W01,D001,0.844,50.3,54.58,1075.0,33.57,5.0,2,1494.3464159344617,PASS,BIN1-Target
LOT-2402,2024-06-05,W01,D002,0.857,67.2,51.19,1069.7,24.58,33.75,2,1453.276674683434,PASS,BIN1-Target
LOT-2402,2024-06-05,W01,D003,0.834,61.6,32.0,897.9,26.02,43.68,2,1281.1075895298318,PASS,BIN3-Below
LOT-2402,2024-06-05,W01,D004,0.84,54.7,69.89,965.3,19.72,28.3,2,1436.9888378377266,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W01,D005,0.844,33.4,31.26,1256.3,19.72,20.7,2,1636.5650749679014,PASS,BIN0-Premium
LOT-2402,2024-06-05,W01,D006,0.755,40.2,50.35,1005.9,26.3,5.0,2,1335.1541736152842,PASS,BIN3-Below
LOT-2402,2024-06-05,W01,D007,0.863,61.3,74.04,823.6,25.18,23.78,2,1372.158018816922,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W01,D008,0.758,69.9,48.03,815.9,20.74,60.0,2,1085.338359838455,FAIL,BIN5-Reject
LOT-2402,2024-06-05,W02,D001,0.9,48.0,48.91,1299.9,26.56,23.34,2,1723.105385601996,PASS,BIN0-Premium
LOT-2402,2024-06-05,W02,D002,0.732,84.3,43.7,1012.0,15.77,49.1,2,1145.804941776077,FAIL,BIN4-Low
LOT-2402,2024-06-05,W02,D003,0.735,73.8,48.81,1176.8,20.04,13.81,2,1321.3054943020488,PASS,BIN3-Below
LOT-2402,2024-06-05,W02,D004,0.828,69.7,27.81,967.0,24.52,42.5,2,1292.6292099998363,PASS,BIN3-Below
LOT-2402,2024-06-05,W02,D005,0.876,99.7,60.73,956.3,23.95,31.38,2,1355.2587401165326,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W02,D006,0.766,39.3,44.35,1128.6,19.79,42.99,2,1387.0127237096413,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W02,D007,0.793,81.4,47.92,1182.5,21.94,60.0,2,1334.7723332893302,PASS,BIN3-Below
LOT-2402,2024-06-05,W02,D008,0.844,53.2,45.77,891.9,23.0,27.62,2,1366.2445225730298,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W03,D001,0.893,98.5,43.63,1078.6,23.06,60.0,2,1401.7921214740772,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W03,D002,0.854,95.0,37.74,955.4,18.94,35.55,2,1308.6332656314148,PASS,BIN3-Below
LOT-2402,2024-06-05,W03,D003,0.897,57.3,34.5,958.8,31.16,47.85,2,1422.8754545150302,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W03,D004,0.851,82.6,34.81,1218.3,19.57,37.31,2,1483.2273549681477,PASS,BIN1-Target
LOT-2402,2024-06-05,W03,D005,0.85,82.5,72.78,1114.2,14.48,43.42,2,1471.4426341575245,PASS,BIN1-Target
LOT-2402,2024-06-05,W03,D006,0.732,59.4,51.39,1203.1,25.98,33.39,2,1323.320163818416,PASS,BIN3-Below
LOT-2402,2024-06-05,W03,D007,0.816,86.3,46.66,810.2,29.24,7.03,2,1196.3710713853518,FAIL,BIN4-Low
LOT-2402,2024-06-05,W03,D008,0.799,115.4,59.08,961.9,31.82,51.68,2,1123.8445251525447,FAIL,BIN4-Low
LOT-2402,2024-06-05,W04,D001,0.816,74.7,45.85,1040.8,24.65,52.36,2,1308.977132645546,PASS,BIN3-Below
LOT-2402,2024-06-05,W04,D002,0.828,111.0,42.35,1023.4,34.07,12.19,2,1255.7234813783446,PASS,BIN3-Below
LOT-2402,2024-06-05,W04,D003,0.783,64.4,55.11,1109.4,17.85,38.41,2,1368.9652556689416,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W04,D004,0.735,41.2,55.01,1243.0,27.15,27.35,2,1407.852897240266,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W04,D005,0.785,77.8,21.06,1010.0,20.03,37.15,2,1234.1578624675763,FAIL,BIN4-Low
LOT-2402,2024-06-05,W04,D006,0.848,46.0,55.06,938.5,16.52,38.37,2,1434.4466125036752,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W04,D007,0.834,72.6,56.98,1139.4,27.35,39.38,2,1429.8413148918858,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W04,D008,0.765,44.9,21.21,1131.9,22.95,46.54,2,1330.5061721704758,PASS,BIN3-Below
LOT-2402,2024-06-05,W05,D001,0.784,70.8,55.57,1025.8,24.25,49.94,2,1268.4636304428482,PASS,BIN3-Below
LOT-2402,2024-06-05,W05,D002,0.753,84.9,54.3,1045.0,26.03,7.76,2,1244.3214803477335,FAIL,BIN4-Low
LOT-2402,2024-06-05,W05,D003,0.856,80.7,53.1,1238.9,23.0,34.98,2,1524.0084830871413,PASS,BIN1-Target
LOT-2402,2024-06-05,W05,D004,0.798,47.1,29.28,933.3,23.41,33.6,2,1293.4001716604093,PASS,BIN3-Below
LOT-2402,2024-06-05,W05,D005,0.835,92.1,61.12,1012.6,28.07,28.57,2,1325.843797633378,PASS,BIN3-Below
LOT-2402,2024-06-05,W05,D006,0.807,57.4,72.31,1111.7,29.39,28.75,2,1430.4474535324543,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W05,D007,0.846,66.5,36.79,1082.2,21.22,45.57,2,1418.267705990895,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W05,D008,0.773,42.4,55.38,1099.6,19.37,53.39,2,1373.5603020640106,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W06,D001,0.917,89.0,30.23,1097.8,23.35,36.1,2,1499.020865639585,PASS,BIN1-Target
LOT-2402,2024-06-05,W06,D002,0.845,82.8,45.22,946.3,30.11,49.89,2,1270.65303761975,PASS,BIN3-Below
LOT-2402,2024-06-05,W06,D003,0.828,83.4,47.92,1038.9,13.32,29.79,2,1378.6933718945445,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W06,D004,0.895,88.9,66.46,1003.0,14.93,41.68,2,1463.8791427699937,PASS,BIN1-Target
LOT-2402,2024-06-05,W06,D005,0.896,94.5,15.55,1012.9,27.41,18.9,2,1392.1514874688378,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W06,D006,0.797,66.3,70.56,898.7,25.96,8.93,2,1300.860749376406,PASS,BIN3-Below
LOT-2402,2024-06-05,W06,D007,0.799,110.2,27.11,1184.6,28.5,40.59,2,1258.4524403894554,PASS,BIN3-Below
LOT-2402,2024-06-05,W06,D008,0.896,84.7,55.78,912.8,20.67,40.47,2,1393.6811543223903,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W07,D001,0.846,99.1,39.2,954.6,26.03,43.09,2,1252.0881752074356,PASS,BIN3-Below
LOT-2402,2024-06-05,W07,D002,0.745,66.2,55.76,1049.6,26.29,37.51,2,1236.213861802861,FAIL,BIN4-Low
LOT-2402,2024-06-05,W07,D003,0.841,67.9,69.77,1020.7,25.63,30.53,2,1417.0938938380818,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W07,D004,0.822,51.0,50.19,1179.8,22.52,28.37,2,1509.610289455998,PASS,BIN1-Target
LOT-2402,2024-06-05,W07,D005,0.76,47.0,38.12,971.3,25.31,35.98,2,1248.8990147509978,FAIL,BIN4-Low
LOT-2402,2024-06-05,W07,D006,0.732,96.1,38.39,1097.4,15.82,17.52,2,1207.677560451223,FAIL,BIN4-Low
LOT-2402,2024-06-05,W07,D007,0.875,80.1,49.81,1177.6,27.42,23.88,2,1522.125976829906,PASS,BIN1-Target
LOT-2402,2024-06-05,W07,D008,0.745,85.7,27.43,1166.3,24.85,30.51,2,1238.0865122773223,FAIL,BIN4-Low
LOT-2402,2024-06-05,W08,D001,0.819,79.7,71.35,1099.7,25.77,23.75,2,1406.5201537640824,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W08,D002,0.87,94.2,40.78,987.5,29.23,33.78,2,1333.1739042546842,PASS,BIN3-Below
LOT-2402,2024-06-05,W08,D003,0.709,108.0,41.38,1113.4,28.39,41.94,2,1074.3636080829867,FAIL,BIN5-Reject
LOT-2402,2024-06-05,W08,D004,0.806,67.5,68.39,883.0,27.15,41.19,2,1250.5138437298644,PASS,BIN3-Below
LOT-2402,2024-06-05,W08,D005,0.826,66.6,65.34,1100.6,22.66,38.57,2,1432.9253912067506,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W08,D006,0.757,53.2,49.94,1032.3,27.31,41.31,2,1264.3791056808877,PASS,BIN3-Below
LOT-2402,2024-06-05,W08,D007,0.763,91.2,50.31,975.5,26.56,37.69,2,1154.2016017838191,FAIL,BIN4-Low
LOT-2402,2024-06-05,W08,D008,0.82,65.0,44.04,1243.4,22.34,24.53,2,1507.8219022730464,PASS,BIN1-Target
LOT-2402,2024-06-05,W09,D001,0.815,109.2,31.84,978.9,30.46,41.23,2,1165.6432986331117,FAIL,BIN4-Low
LOT-2402,2024-06-05,W09,D002,0.79,49.2,37.66,1209.7,31.24,30.88,2,1428.6177081584942,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W09,D003,0.867,80.3,61.62,994.8,26.55,31.82,2,1403.0009187212324,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W09,D004,0.832,73.8,64.38,1267.4,18.06,41.99,2,1533.2908154617935,PASS,BIN1-Target
LOT-2402,2024-06-05,W09,D005,0.834,63.3,69.18,884.2,16.61,42.85,2,1343.3090405809949,PASS,BIN3-Below
LOT-2402,2024-06-05,W09,D006,0.772,70.3,61.59,1029.8,16.76,27.37,2,1314.2968280623675,PASS,BIN3-Below
LOT-2402,2024-06-05,W09,D007,0.817,40.0,33.31,1176.5,23.74,51.04,2,1468.5825811434947,PASS,BIN1-Target
LOT-2402,2024-06-05,W09,D008,0.831,87.4,20.04,1100.6,20.33,24.7,2,1363.5895034849596,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W10,D001,0.898,90.3,50.91,1167.7,20.23,60.0,2,1501.9942539566712,PASS,BIN1-Target
LOT-2402,2024-06-05,W10,D002,0.761,83.9,34.1,1035.1,34.72,42.49,2,1152.8096909896071,FAIL,BIN4-Low
LOT-2402,2024-06-05,W10,D003,0.856,119.9,31.73,1068.3,20.27,8.49,2,1346.2048770358633,PASS,BIN3-Below
LOT-2402,2024-06-05,W10,D004,0.88,125.0,57.34,897.0,31.2,24.45,2,1247.5388089646895,FAIL,BIN4-Low
LOT-2402,2024-06-05,W10,D005,0.87,99.1,48.91,1177.4,24.09,41.11,2,1448.9684166917818,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W10,D006,0.953,65.7,43.98,972.6,23.51,29.99,2,1572.613839286141,PASS,BIN1-Target
LOT-2402,2024-06-05,W10,D007,0.909,66.5,61.19,1136.0,26.96,24.69,2,1606.5254109751518,PASS,BIN0-Premium
LOT-2402,2024-06-05,W10,D008,0.871,83.1,67.85,1126.2,27.87,30.72,2,1486.6620144484364,PASS,BIN1-Target
LOT-2402,2024-06-05,W11,D001,0.889,81.3,33.93,1400.0,19.34,34.47,2,1667.4557067100413,PASS,BIN0-Premium
LOT-2402,2024-06-05,W11,D002,0.754,43.7,37.2,1125.9,31.55,58.32,2,1285.093891824751,PASS,BIN3-Below
LOT-2402,2024-06-05,W11,D003,0.856,115.6,28.62,956.6,33.27,45.72,2,1191.10008090901,FAIL,BIN4-Low
LOT-2402,2024-06-05,W11,D004,0.801,71.8,57.86,1138.3,31.66,35.61,2,1364.9734773242553,PASS,BIN2-Guardband
LOT-2402,2024-06-05,W11,D005,0.851,81.8,63.64,1154.8,21.53,46.57,2,1461.8943383477408,PASS,BIN1-Target
